c Instance Type h
c
n 600
c w	 v1	 v2
i 780	 613 	 942 
i 69	 917 	 639 
i 819	 203 	 802 
i 990	 252 	 248 
i 826	 890 	 690 
i 142	 254 	 308 
i 549	 751 	 946 
i 45	 402 	 131 
i 968	 409 	 145 
i 97	 168 	 59 
i 39	 947 	 460 
i 678	 17 	 73 
i 481	 835 	 990 
i 728	 826 	 193 
i 418	 653 	 444 
i 725	 795 	 335 
i 672	 344 	 589 
i 803	 389 	 340 
i 948	 358 	 742 
i 7	 455 	 151 
i 466	 494 	 319 
i 539	 172 	 267 
i 529	 653 	 283 
i 722	 382 	 119 
i 167	 799 	 945 
i 501	 525 	 598 
i 91	 198 	 393 
i 431	 2 	 737 
i 173	 949 	 127 
i 324	 956 	 484 
i 642	 422 	 938 
i 908	 961 	 432 
i 192	 491 	 604 
i 310	 213 	 257 
i 256	 379 	 639 
i 853	 880 	 439 
i 247	 971 	 963 
i 984	 402 	 162 
i 111	 574 	 164 
i 594	 898 	 113 
i 533	 541 	 69 
i 965	 450 	 491 
i 569	 641 	 453 
i 826	 951 	 943 
i 465	 208 	 157 
i 903	 61 	 536 
i 867	 308 	 416 
i 30	 292 	 387 
i 193	 402 	 789 
i 306	 996 	 364 
i 374	 529 	 262 
i 865	 494 	 803 
i 318	 64 	 253 
i 262	 889 	 894 
i 418	 355 	 846 
i 953	 258 	 54 
i 370	 126 	 115 
i 757	 155 	 422 
i 546	 347 	 713 
i 909	 652 	 116 
i 172	 27 	 112 
i 974	 892 	 641 
i 228	 211 	 136 
i 122	 472 	 199 
i 968	 889 	 89 
i 22	 842 	 443 
i 137	 212 	 700 
i 558	 968 	 826 
i 272	 515 	 980 
i 387	 424 	 327 
i 499	 595 	 979 
i 140	 570 	 7 
i 275	 797 	 898 
i 473	 919 	 109 
i 562	 887 	 580 
i 5	 909 	 470 
i 705	 46 	 313 
i 531	 603 	 525 
i 511	 875 	 493 
i 838	 263 	 9 
i 818	 761 	 432 
i 824	 900 	 28 
i 723	 176 	 597 
i 831	 649 	 394 
i 412	 211 	 314 
i 882	 215 	 201 
i 195	 919 	 110 
i 719	 451 	 155 
i 213	 961 	 758 
i 221	 800 	 633 
i 652	 618 	 895 
i 680	 443 	 657 
i 277	 166 	 558 
i 671	 997 	 733 
i 984	 410 	 382 
i 186	 292 	 592 
i 295	 486 	 807 
i 450	 205 	 727 
i 209	 418 	 178 
i 842	 638 	 140 
i 737	 291 	 939 
i 395	 970 	 558 
i 952	 248 	 1 
i 685	 919 	 167 
i 68	 904 	 164 
i 660	 90 	 573 
i 467	 384 	 865 
i 195	 834 	 351 
i 372	 43 	 556 
i 512	 884 	 973 
i 451	 622 	 612 
i 10	 17 	 903 
i 11	 968 	 873 
i 177	 654 	 122 
i 341	 721 	 41 
i 913	 381 	 944 
i 779	 848 	 35 
i 130	 43 	 419 
i 686	 415 	 253 
i 660	 926 	 296 
i 272	 378 	 180 
i 175	 387 	 802 
i 49	 397 	 819 
i 171	 574 	 787 
i 212	 914 	 442 
i 157	 828 	 164 
i 191	 607 	 544 
i 609	 737 	 393 
i 862	 423 	 435 
i 158	 83 	 849 
i 338	 355 	 775 
i 140	 530 	 153 
i 958	 579 	 540 
i 746	 750 	 937 
i 189	 961 	 511 
i 352	 119 	 426 
i 896	 309 	 254 
i 289	 918 	 861 
i 724	 780 	 598 
i 573	 938 	 22 
i 349	 277 	 105 
i 502	 416 	 460 
i 43	 375 	 990 
i 979	 122 	 569 
i 491	 310 	 320 
i 917	 662 	 281 
i 172	 558 	 399 
i 33	 847 	 708 
i 631	 571 	 626 
i 653	 145 	 407 
i 757	 494 	 346 
i 218	 996 	 622 
i 208	 39 	 39 
i 777	 19 	 413 
i 97	 510 	 535 
i 378	 427 	 845 
i 777	 598 	 507 
i 485	 631 	 66 
i 112	 262 	 913 
i 518	 914 	 485 
i 864	 672 	 629 
i 486	 890 	 124 
i 524	 98 	 121 
i 937	 874 	 160 
i 472	 971 	 178 
i 317	 349 	 688 
i 824	 126 	 115 
i 890	 611 	 713 
i 803	 722 	 344 
i 289	 241 	 606 
i 918	 105 	 521 
i 42	 591 	 194 
i 162	 115 	 84 
i 321	 52 	 181 
i 499	 524 	 56 
i 187	 840 	 28 
i 302	 665 	 376 
i 15	 556 	 502 
i 359	 360 	 114 
i 964	 648 	 835 
i 486	 566 	 77 
i 679	 608 	 182 
i 762	 769 	 772 
i 943	 91 	 886 
i 999	 589 	 938 
i 27	 776 	 462 
i 402	 79 	 303 
i 904	 94 	 968 
i 18	 452 	 524 
i 853	 417 	 883 
i 930	 902 	 532 
i 112	 582 	 98 
i 884	 345 	 705 
i 771	 288 	 475 
i 709	 287 	 566 
i 172	 313 	 156 
i 474	 715 	 931 
i 442	 620 	 11 
i 966	 637 	 104 
i 850	 491 	 555 
i 382	 422 	 972 
i 480	 533 	 875 
i 186	 418 	 457 
i 661	 189 	 801 
i 227	 898 	 90 
i 382	 71 	 376 
i 314	 544 	 689 
i 324	 986 	 405 
i 427	 953 	 25 
i 982	 803 	 661 
i 955	 186 	 153 
i 830	 666 	 574 
i 288	 851 	 108 
i 90	 513 	 526 
i 179	 739 	 715 
i 555	 122 	 613 
i 245	 436 	 684 
i 649	 759 	 228 
i 673	 187 	 215 
i 335	 170 	 169 
i 487	 125 	 971 
i 62	 954 	 158 
i 170	 242 	 823 
i 695	 331 	 674 
i 410	 510 	 187 
i 24	 66 	 926 
i 707	 310 	 48 
i 935	 958 	 483 
i 151	 631 	 243 
i 319	 966 	 430 
i 290	 454 	 599 
i 447	 515 	 723 
i 271	 684 	 677 
i 944	 380 	 919 
i 132	 789 	 251 
i 59	 812 	 760 
i 107	 520 	 825 
i 590	 455 	 136 
i 832	 605 	 94 
i 262	 923 	 725 
i 860	 214 	 692 
i 583	 661 	 146 
i 261	 931 	 661 
i 180	 876 	 346 
i 431	 9 	 725 
i 192	 67 	 514 
i 18	 173 	 327 
i 153	 762 	 847 
i 247	 594 	 302 
i 972	 856 	 907 
i 664	 717 	 830 
i 809	 301 	 45 
i 470	 561 	 705 
i 815	 741 	 637 
i 540	 172 	 513 
i 55	 364 	 521 
i 382	 381 	 587 
i 229	 533 	 760 
i 531	 780 	 522 
i 438	 752 	 117 
i 268	 416 	 973 
i 313	 225 	 690 
i 18	 695 	 990 
i 655	 510 	 551 
i 168	 51 	 293 
i 689	 105 	 465 
i 277	 487 	 828 
i 37	 716 	 209 
i 559	 247 	 742 
i 675	 684 	 522 
i 648	 952 	 274 
i 339	 265 	 690 
i 329	 283 	 914 
i 880	 937 	 610 
i 174	 106 	 120 
i 638	 794 	 171 
i 466	 72 	 276 
i 675	 108 	 762 
i 417	 667 	 478 
i 939	 343 	 724 
i 214	 991 	 409 
i 903	 330 	 361 
i 818	 659 	 625 
i 428	 539 	 907 
i 548	 713 	 845 
i 718	 351 	 950 
i 993	 817 	 744 
i 755	 492 	 816 
i 234	 909 	 924 
i 958	 849 	 591 
i 367	 63 	 933 
i 728	 965 	 924 
i 353	 784 	 255 
i 261	 212 	 913 
i 106	 760 	 453 
i 57	 478 	 166 
i 800	 471 	 516 
i 617	 227 	 334 
i 541	 461 	 826 
i 132	 419 	 735 
i 66	 786 	 584 
i 989	 514 	 647 
i 244	 867 	 613 
i 158	 129 	 397 
i 610	 235 	 608 
i 775	 291 	 368 
i 292	 92 	 846 
i 625	 708 	 317 
i 451	 249 	 544 
i 187	 380 	 5 
i 771	 445 	 424 
i 418	 435 	 211 
i 31	 679 	 724 
i 428	 836 	 592 
i 36	 446 	 720 
i 404	 222 	 954 
i 251	 513 	 246 
i 567	 139 	 337 
i 112	 590 	 45 
i 117	 776 	 294 
i 540	 548 	 674 
i 750	 965 	 120 
i 475	 996 	 554 
i 67	 424 	 234 
i 787	 460 	 70 
i 742	 864 	 516 
i 987	 115 	 738 
i 325	 682 	 252 
i 370	 794 	 390 
i 663	 910 	 979 
i 337	 451 	 756 
i 457	 201 	 304 
i 11	 676 	 270 
i 245	 743 	 267 
i 315	 531 	 691 
i 830	 273 	 152 
i 568	 261 	 16 
i 819	 586 	 131 
i 210	 955 	 812 
i 190	 618 	 606 
i 945	 955 	 516 
i 250	 412 	 966 
i 520	 423 	 168 
i 786	 667 	 844 
i 478	 982 	 587 
i 629	 812 	 118 
i 644	 381 	 391 
i 774	 201 	 651 
i 587	 410 	 237 
i 193	 600 	 193 
i 709	 545 	 811 
i 676	 795 	 766 
i 844	 315 	 179 
i 688	 102 	 602 
i 275	 580 	 270 
i 392	 209 	 252 
i 783	 853 	 65 
i 434	 628 	 445 
i 671	 215 	 646 
i 864	 408 	 57 
i 675	 118 	 656 
i 442	 794 	 202 
i 620	 638 	 996 
i 223	 326 	 312 
i 492	 601 	 414 
i 743	 993 	 993 
i 807	 776 	 203 
i 253	 211 	 57 
i 898	 882 	 684 
i 954	 746 	 899 
i 610	 421 	 307 
i 811	 862 	 425 
i 808	 483 	 219 
i 121	 705 	 856 
i 535	 197 	 183 
i 529	 940 	 783 
i 731	 748 	 777 
i 787	 1 	 553 
i 471	 898 	 763 
i 371	 853 	 645 
i 678	 464 	 392 
i 103	 275 	 812 
i 321	 84 	 675 
i 178	 205 	 158 
i 361	 739 	 862 
i 145	 268 	 60 
i 921	 998 	 1 
i 474	 786 	 748 
i 238	 258 	 749 
i 883	 628 	 648 
i 275	 306 	 501 
i 88	 408 	 964 
i 762	 729 	 240 
i 919	 907 	 324 
i 782	 268 	 528 
i 842	 413 	 267 
i 842	 334 	 534 
i 591	 808 	 533 
i 340	 47 	 319 
i 988	 929 	 576 
i 489	 205 	 204 
i 454	 292 	 510 
i 694	 54 	 917 
i 18	 973 	 647 
i 546	 755 	 554 
i 812	 597 	 822 
i 347	 440 	 236 
i 879	 32 	 569 
i 199	 371 	 378 
i 774	 359 	 424 
i 978	 848 	 354 
i 488	 303 	 559 
i 406	 996 	 850 
i 53	 15 	 904 
i 607	 560 	 877 
i 430	 373 	 632 
i 665	 720 	 230 
i 235	 600 	 670 
i 612	 798 	 701 
i 37	 573 	 73 
i 390	 552 	 431 
i 948	 40 	 280 
i 799	 446 	 582 
i 703	 498 	 579 
i 581	 106 	 593 
i 214	 535 	 154 
i 443	 201 	 526 
i 114	 435 	 247 
i 814	 47 	 846 
i 886	 84 	 644 
i 318	 473 	 218 
i 597	 422 	 769 
i 180	 222 	 809 
i 758	 925 	 255 
i 351	 506 	 753 
i 505	 719 	 858 
i 32	 163 	 394 
i 278	 276 	 594 
i 124	 91 	 29 
i 768	 976 	 76 
i 986	 295 	 159 
i 755	 892 	 632 
i 565	 72 	 55 
i 819	 829 	 277 
i 572	 181 	 202 
i 431	 686 	 707 
i 824	 717 	 427 
i 419	 994 	 590 
i 447	 119 	 865 
i 523	 887 	 956 
i 682	 873 	 932 
i 315	 629 	 228 
i 369	 194 	 120 
i 645	 14 	 191 
i 847	 586 	 21 
i 555	 17 	 202 
i 981	 841 	 887 
i 572	 260 	 604 
i 437	 707 	 599 
i 393	 230 	 718 
i 326	 912 	 605 
i 553	 227 	 479 
i 673	 596 	 109 
i 863	 241 	 302 
i 884	 89 	 316 
i 87	 643 	 901 
i 973	 625 	 917 
i 578	 197 	 758 
i 178	 633 	 19 
i 895	 27 	 725 
i 500	 353 	 955 
i 979	 906 	 867 
i 88	 579 	 95 
i 390	 443 	 690 
c
c
W 149973
c end of file
